ReturnID,SalesID,OrderID,ReturnDateKey,ReturnReason,ReturnStatus,RefundAmount
18887,182718,72978,20251231,Changed mind,Refunded,59.21
18888,182720,72979,20240606,Damaged,Refunded,207.76
18889,182724,72981,20251115,Damaged,Refunded,41.66
18890,182726,72982,20250617,Missing parts,Refunded,449.5
18891,182761,72995,20240509,Not as expected,Approved,0.0
18892,182764,72995,20240515,Damaged,Refunded,73.42
18893,182776,72999,20250912,Changed mind,Refunded,120.52
18894,182781,73001,20250903,Changed mind,Refunded,138.76
18895,182791,73006,20240717,Size/Fit,Refunded,91.51
18896,182813,73015,20240514,Not as expected,Refunded,114.32
18897,182821,73018,20250816,Not as expected,Refunded,102.28
18898,182822,73018,20250728,Missing parts,Refunded,297.57
18899,182848,73028,20240123,Not as expected,Refunded,102.15
18900,182856,73030,20250612,Damaged,Refunded,59.16
18901,182860,73031,20250219,Damaged,Refunded,43.83
18902,182863,73032,20251118,Not as expected,Refunded,115.0
18903,182865,73033,20250703,Not as expected,Approved,0.0
18904,182878,73037,20251231,Changed mind,Approved,0.0
18905,182883,73041,20240408,Defective,Refunded,64.08
18906,182884,73041,20240420,Damaged,Approved,0.0
18907,182888,73043,20241014,Not as expected,Refunded,77.11
18908,182889,73043,20241010,Not as expected,Approved,0.0
18909,182894,73045,20240203,Wrong item,Pending,0.0
18910,182897,73046,20251102,Late delivery,Refunded,10.22
18911,182904,73049,20240801,Missing parts,Refunded,156.3
18912,182918,73053,20240805,Missing parts,Refunded,1034.9
18913,182925,73056,20240210,Defective,Approved,0.0
18914,182927,73056,20240205,Changed mind,Refunded,331.73
18915,182942,73062,20240520,Allergic reaction,Refunded,28.49
18916,182961,73069,20240712,Changed mind,Approved,0.0
18917,182978,73078,20240423,Not as expected,Refunded,689.34
18918,182984,73081,20250824,Not as expected,Refunded,56.01
18919,182995,73088,20241020,Damaged,Approved,0.0
18920,183041,73103,20250204,Damaged,Pending,0.0
18921,183057,73110,20250805,Damaged,Refunded,67.48
18922,183061,73112,20240613,Missing parts,Refunded,563.65
18923,183076,73116,20250701,Defective,Refunded,478.74
18924,183085,73120,20250903,Not as expected,Refunded,66.42
18925,183087,73121,20240215,Size/Fit,Refunded,128.5
18926,183114,73135,20240812,Changed mind,Refunded,168.42
18927,183119,73136,20241026,Changed mind,Refunded,57.92
18928,183122,73137,20250129,Damaged,Refunded,14.78
18929,183124,73137,20250109,Not as expected,Refunded,951.67
18930,183125,73138,20250528,Damaged,Refunded,165.24
18931,183132,73139,20240923,Damaged,Approved,0.0
18932,183137,73141,20240816,Damaged,Refunded,27.24
18933,183152,73146,20240313,Not as expected,Pending,0.0
18934,183155,73147,20241109,Changed mind,Approved,0.0
18935,183157,73147,20241014,Not as expected,Refunded,267.73
18936,183175,73155,20240802,Not as expected,Refunded,70.1
18937,183176,73155,20240704,Damaged,Refunded,22.88
18938,183178,73156,20250814,Changed mind,Approved,0.0
18939,183181,73157,20250310,Not as expected,Refunded,120.22
18940,183188,73159,20250302,Allergic reaction,Approved,0.0
18941,183197,73162,20240224,Damaged,Refunded,123.7
18942,183220,73172,20250926,Changed mind,Approved,0.0
18943,183228,73175,20250518,Not as expected,Refunded,142.37
18944,183229,73175,20250514,Damaged,Refunded,99.7
18945,183231,73176,20251029,Wrong item,Approved,0.0
18946,183234,73178,20251204,Damaged,Refunded,114.83
18947,183258,73188,20251123,Changed mind,Refunded,494.85
18948,183264,73190,20251011,Changed mind,Refunded,21.01
18949,183273,73194,20250602,Damaged,Refunded,212.59
18950,183280,73198,20240813,Missing parts,Refunded,385.07
18951,183302,73206,20250110,Changed mind,Refunded,105.31
18952,183310,73209,20240621,Changed mind,Approved,0.0
18953,183313,73210,20250919,Allergic reaction,Refunded,59.67
18954,183317,73212,20240716,Damaged,Refunded,343.25
18955,183318,73212,20240803,Size/Fit,Refunded,161.48
18956,183332,73217,20240718,Not as expected,Refunded,399.16
18957,183333,73217,20240713,Not as expected,Refunded,245.07
18958,183344,73219,20250826,Changed mind,Refunded,51.84
18959,183351,73221,20250424,Changed mind,Refunded,19.59
18960,183352,73222,20250520,Changed mind,Refunded,220.06
18961,183357,73223,20250415,Not as expected,Refunded,49.9
18962,183361,73224,20250316,Changed mind,Refunded,136.1
18963,183367,73225,20250312,Allergic reaction,Refunded,69.35
18964,183374,73228,20250601,Not as expected,Refunded,89.33
18965,183375,73229,20251103,Changed mind,Approved,0.0
18966,183393,73238,20240430,Damaged,Refunded,200.96
18967,183400,73241,20250917,Changed mind,Refunded,58.62
18968,183414,73248,20240816,Wrong item,Approved,0.0
18969,183429,73254,20240423,Wrong item,Approved,0.0
18970,183457,73268,20250621,Allergic reaction,Refunded,95.19
18971,183458,73268,20250710,Changed mind,Refunded,91.24
18972,183461,73271,20250806,Missing parts,Refunded,97.89
18973,183464,73272,20250916,Changed mind,Refunded,410.76
18974,183472,73274,20250126,Damaged,Refunded,195.07
18975,183485,73279,20240121,Changed mind,Refunded,61.44
18976,183492,73282,20251125,Damaged,Approved,0.0
18977,183497,73284,20240801,Damaged,Refunded,132.76
18978,183505,73287,20240316,Missing parts,Refunded,374.1
18979,183512,73289,20250319,Defective,Refunded,109.11
18980,183526,73295,20250604,Damaged,Refunded,25.74
18981,183549,73305,20250426,Changed mind,Refunded,139.16
18982,183556,73306,20250322,Not as expected,Refunded,105.61
18983,183566,73310,20241030,Changed mind,Refunded,59.07
18984,183578,73314,20241216,Not as expected,Refunded,608.11
18985,183598,73322,20250104,Wrong item,Refunded,31.41
18986,183601,73324,20250628,Not as expected,Refunded,54.87
18987,183617,73334,20240509,Size/Fit,Refunded,68.91
18988,183626,73338,20250628,Damaged,Refunded,478.96
18989,183656,73347,20240229,Wrong item,Pending,0.0
18990,183664,73351,20251210,Damaged,Pending,0.0
18991,183680,73359,20240210,Size/Fit,Refunded,140.22
18992,183683,73360,20250317,Not as expected,Refunded,71.26
18993,183711,73373,20240830,Damaged,Refunded,48.05
18994,183729,73378,20240712,Late delivery,Approved,0.0
18995,183732,73380,20240513,Damaged,Approved,0.0
18996,183736,73381,20250505,Changed mind,Approved,0.0
18997,183747,73386,20240811,Not as expected,Approved,0.0
18998,183782,73399,20250914,Not as expected,Approved,0.0
18999,183786,73401,20241009,Defective,Refunded,531.56
19000,183798,73404,20250107,Damaged,Approved,0.0
19001,183804,73408,20241125,Changed mind,Refunded,63.11
19002,183828,73418,20240321,Size/Fit,Refunded,85.25
19003,183832,73420,20240304,Not as expected,Refunded,38.94
19004,183847,73428,20240830,Damaged,Approved,0.0
19005,183871,73439,20240412,Not as expected,Refunded,179.55
19006,183872,73439,20240316,Allergic reaction,Refunded,61.08
19007,183873,73440,20250508,Damaged,Refunded,49.12
19008,183875,73441,20251231,Wrong item,Refunded,15.28
19009,183883,73446,20250703,Size/Fit,Refunded,233.55
19010,183891,73449,20250430,Damaged,Refunded,75.47
19011,183910,73456,20241027,Damaged,Approved,0.0
19012,183926,73461,20241114,Size/Fit,Refunded,50.11
19013,183938,73464,20250208,Changed mind,Refunded,315.52
19014,183951,73470,20241209,Changed mind,Refunded,411.6
19015,183953,73470,20241217,Changed mind,Refunded,36.38
19016,183955,73471,20241029,Damaged,Refunded,57.83
19017,183958,73473,20250807,Late delivery,Refunded,17.99
19018,183960,73473,20250808,Damaged,Refunded,14.02
19019,183977,73483,20241208,Damaged,Refunded,52.27
19020,183988,73488,20241106,Not as expected,Approved,0.0
19021,183998,73493,20241206,Not as expected,Refunded,99.48
19022,184011,73497,20250824,Changed mind,Refunded,64.45
19023,184031,73505,20241230,Size/Fit,Refunded,375.44
19024,184038,73508,20240627,Defective,Refunded,112.76
19025,184054,73514,20240223,Not as expected,Refunded,29.38
19026,184096,73531,20251211,Changed mind,Refunded,215.73
19027,184099,73532,20250129,Changed mind,Refunded,166.36
19028,184102,73535,20250325,Damaged,Refunded,41.92
19029,184114,73540,20250427,Defective,Refunded,104.53
19030,184121,73543,20251227,Wrong item,Refunded,11.36
19031,184123,73544,20251104,Damaged,Refunded,91.76
19032,184143,73553,20240902,Not as expected,Refunded,162.94
19033,184149,73555,20250825,Damaged,Refunded,56.84
19034,184165,73561,20251106,Damaged,Refunded,256.72
19035,184166,73561,20251102,Size/Fit,Refunded,51.13
19036,184171,73564,20240814,Changed mind,Refunded,8.11
19037,184194,73574,20250904,Changed mind,Approved,0.0
19038,184214,73579,20240524,Damaged,Refunded,41.06
19039,184224,73584,20250615,Changed mind,Refunded,121.98
19040,184236,73590,20251021,Not as expected,Approved,0.0
19041,184260,73598,20240917,Changed mind,Refunded,303.05
19042,184268,73601,20240912,Damaged,Refunded,103.64
19043,184270,73601,20241002,Not as expected,Refunded,28.71
19044,184288,73606,20250412,Damaged,Refunded,32.28
19045,184289,73606,20250420,Not as expected,Refunded,93.43
19046,184297,73609,20240422,Not as expected,Refunded,25.66
19047,184298,73609,20240430,Not as expected,Approved,0.0
19048,184299,73610,20250318,Defective,Pending,0.0
19049,184317,73619,20250330,Damaged,Refunded,17.72
19050,184339,73624,20240311,Damaged,Refunded,23.11
19051,184370,73637,20250709,Changed mind,Approved,0.0
19052,184379,73641,20240312,Not as expected,Approved,0.0
19053,184390,73646,20251224,Damaged,Refunded,6.16
19054,184393,73647,20250802,Changed mind,Approved,0.0
19055,184395,73648,20241022,Not as expected,Refunded,48.61
19056,184397,73648,20241110,Wrong item,Approved,0.0
19057,184414,73654,20250722,Damaged,Approved,0.0
19058,184425,73662,20241002,Damaged,Refunded,86.23
19059,184431,73663,20240307,Not as expected,Refunded,144.74
19060,184433,73664,20250410,Not as expected,Refunded,742.25
19061,184434,73665,20250207,Changed mind,Refunded,180.03
19062,184436,73667,20240518,Late delivery,Approved,0.0
19063,184450,73673,20251004,Changed mind,Refunded,21.07
19064,184480,73687,20250409,Not as expected,Refunded,225.79
19065,184491,73694,20240213,Late delivery,Approved,0.0
19066,184495,73695,20250621,Changed mind,Refunded,65.13
19067,184517,73704,20250802,Size/Fit,Refunded,111.61
19068,184519,73705,20250723,Missing parts,Refunded,91.41
19069,184529,73709,20251223,Not as expected,Refunded,60.02
19070,184570,73726,20240426,Not as expected,Refunded,157.03
19071,184577,73729,20251129,Damaged,Refunded,114.68
19072,184580,73730,20240512,Damaged,Refunded,87.1
19073,184586,73732,20250822,Changed mind,Refunded,30.55
19074,184592,73736,20240913,Size/Fit,Pending,0.0
19075,184593,73736,20240909,Not as expected,Approved,0.0
19076,184594,73737,20240619,Not as expected,Approved,0.0
19077,184595,73737,20240613,Not as expected,Refunded,662.67
19078,184598,73739,20250121,Not as expected,Refunded,403.93
19079,184616,73746,20240912,Changed mind,Refunded,153.97
19080,184625,73749,20240804,Not as expected,Refunded,144.77
19081,184640,73757,20251231,Size/Fit,Refunded,142.27
19082,184649,73760,20250513,Changed mind,Refunded,61.3
19083,184652,73761,20240823,Damaged,Refunded,95.51
19084,184657,73763,20250512,Changed mind,Refunded,188.81
19085,184661,73765,20250725,Changed mind,Pending,0.0
19086,184670,73770,20250425,Damaged,Approved,0.0
19087,184695,73781,20240526,Missing parts,Refunded,210.23
19088,184703,73784,20240825,Defective,Refunded,114.29
19089,184723,73793,20241220,Not as expected,Refunded,336.03
19090,184725,73795,20240223,Damaged,Approved,0.0
19091,184726,73795,20240310,Missing parts,Approved,0.0
19092,184727,73796,20250210,Changed mind,Approved,0.0
19093,184750,73804,20251204,Damaged,Approved,0.0
19094,184752,73805,20250327,Changed mind,Refunded,54.71
19095,184765,73812,20241221,Not as expected,Refunded,34.02
19096,184778,73817,20240121,Size/Fit,Refunded,253.56
19097,184792,73824,20241125,Allergic reaction,Refunded,20.07
19098,184798,73826,20250429,Changed mind,Refunded,354.83
19099,184802,73828,20240214,Damaged,Pending,0.0
19100,184838,73841,20250311,Wrong item,Refunded,41.88
19101,184843,73843,20240301,Defective,Pending,0.0
19102,184866,73851,20250822,Wrong item,Refunded,42.07
19103,184895,73862,20240823,Not as expected,Approved,0.0
19104,184896,73862,20240902,Damaged,Refunded,36.4
19105,184911,73868,20240926,Damaged,Refunded,199.68
19106,184921,73875,20240203,Damaged,Refunded,62.03
19107,184955,73890,20240208,Damaged,Refunded,75.98
19108,184958,73891,20250131,Not as expected,Refunded,327.94
19109,184962,73892,20241123,Damaged,Approved,0.0
19110,184976,73900,20240225,Damaged,Refunded,28.43
19111,184982,73901,20240228,Damaged,Refunded,44.67
19112,184987,73905,20241211,Damaged,Approved,0.0
19113,184988,73905,20241201,Damaged,Refunded,106.48
19114,184989,73906,20251231,Damaged,Refunded,109.02
19115,184993,73907,20241125,Changed mind,Refunded,574.63
19116,185002,73910,20251011,Defective,Refunded,314.64
19117,185013,73913,20250514,Not as expected,Refunded,509.39
19118,185015,73915,20250329,Not as expected,Approved,0.0
19119,185021,73917,20241231,Changed mind,Refunded,16.85
19120,185023,73918,20250324,Allergic reaction,Refunded,241.2
19121,185033,73921,20251009,Damaged,Refunded,139.46
19122,185036,73922,20251026,Not as expected,Refunded,281.4
19123,185058,73931,20251212,Missing parts,Pending,0.0
19124,185063,73933,20251103,Wrong item,Refunded,18.91
19125,185066,73934,20240914,Allergic reaction,Refunded,74.84
19126,185078,73936,20240915,Size/Fit,Refunded,52.32
19127,185099,73945,20250808,Damaged,Refunded,16.68
19128,185117,73953,20241227,Damaged,Refunded,44.45
19129,185120,73954,20251231,Changed mind,Refunded,29.59
19130,185128,73957,20251229,Wrong item,Refunded,21.85
19131,185137,73961,20240805,Damaged,Refunded,70.99
19132,185144,73963,20241111,Damaged,Refunded,207.27
19133,185145,73964,20240318,Changed mind,Refunded,191.78
19134,185159,73970,20250212,Damaged,Refunded,19.35
19135,185172,73975,20241020,Changed mind,Refunded,123.05
19136,185177,73978,20240314,Not as expected,Refunded,42.25
19137,185199,73985,20240123,Changed mind,Refunded,21.39
19138,185207,73990,20250330,Wrong item,Refunded,40.28
19139,185213,73993,20250826,Damaged,Approved,0.0
19140,185222,73997,20240914,Not as expected,Refunded,24.9
19141,185249,74010,20250616,Not as expected,Refunded,865.53
19142,185252,74011,20241028,Not as expected,Refunded,47.92
19143,185253,74011,20241026,Wrong item,Approved,0.0
19144,185257,74014,20250326,Damaged,Refunded,626.57
19145,185265,74016,20241129,Damaged,Refunded,83.26
19146,185266,74016,20241206,Defective,Refunded,225.62
19147,185280,74023,20241008,Changed mind,Refunded,88.64
19148,185282,74024,20250401,Defective,Approved,0.0
19149,185285,74025,20250222,Damaged,Refunded,308.82
19150,185288,74026,20240425,Wrong item,Refunded,81.79
19151,185304,74033,20240529,Changed mind,Approved,0.0
19152,185316,74037,20250310,Not as expected,Refunded,222.1
19153,185318,74038,20240604,Late delivery,Refunded,12.35
19154,185326,74040,20251222,Not as expected,Refunded,51.26
19155,185356,74049,20250821,Damaged,Refunded,25.44
19156,185359,74050,20250116,Allergic reaction,Refunded,154.78
19157,185366,74053,20240709,Not as expected,Refunded,87.91
19158,185388,74061,20251214,Missing parts,Refunded,557.73
19159,185391,74062,20240807,Damaged,Refunded,80.23
19160,185419,74074,20250207,Not as expected,Refunded,29.86
19161,185423,74075,20240319,Missing parts,Pending,0.0
19162,185450,74088,20240416,Size/Fit,Approved,0.0
19163,185456,74090,20250425,Changed mind,Refunded,123.59
19164,185463,74092,20251123,Damaged,Refunded,33.3
19165,185473,74097,20240605,Damaged,Refunded,190.83
19166,185479,74099,20250901,Not as expected,Refunded,34.6
19167,185493,74108,20250103,Damaged,Approved,0.0
19168,185497,74109,20250906,Changed mind,Approved,0.0
19169,185507,74113,20250903,Changed mind,Refunded,83.36
19170,185524,74120,20240514,Not as expected,Refunded,73.48
19171,185526,74120,20240527,Allergic reaction,Refunded,130.43
19172,185533,74122,20240428,Missing parts,Approved,0.0
19173,185558,74129,20241223,Late delivery,Refunded,42.4
19174,185561,74130,20240323,Damaged,Refunded,15.1
19175,185574,74134,20240114,Damaged,Approved,0.0
19176,185581,74137,20240817,Changed mind,Refunded,25.58
19177,185595,74142,20240223,Damaged,Refunded,80.93
19178,185607,74148,20240316,Changed mind,Refunded,53.32
19179,185608,74148,20240407,Damaged,Refunded,187.73
19180,185627,74154,20241010,Damaged,Refunded,220.58
19181,185630,74155,20241202,Damaged,Refunded,17.97
19182,185633,74157,20250110,Defective,Refunded,208.26
19183,185671,74173,20250103,Size/Fit,Refunded,226.62
19184,185699,74187,20250410,Missing parts,Refunded,173.38
19185,185703,74188,20250501,Not as expected,Refunded,118.01
19186,185704,74189,20250130,Not as expected,Approved,0.0
19187,185716,74193,20250307,Defective,Refunded,265.62
19188,185723,74196,20251231,Size/Fit,Refunded,32.34
19189,185744,74203,20250212,Changed mind,Refunded,13.47
19190,185748,74205,20250125,Damaged,Refunded,44.18
19191,185765,74213,20251122,Allergic reaction,Refunded,92.45
19192,185773,74216,20240531,Changed mind,Refunded,10.8
19193,185774,74216,20240606,Damaged,Refunded,12.4
19194,185777,74217,20240203,Changed mind,Refunded,192.63
19195,185811,74233,20250628,Damaged,Refunded,86.6
19196,185850,74251,20250531,Damaged,Refunded,14.23
19197,185853,74252,20251124,Changed mind,Refunded,157.15
19198,185856,74255,20240916,Damaged,Approved,0.0
19199,185857,74256,20250608,Changed mind,Approved,0.0
19200,185859,74256,20250702,Damaged,Refunded,495.05
19201,185867,74260,20241003,Damaged,Refunded,25.31
19202,185874,74261,20250814,Damaged,Refunded,43.27
